x,y,z,polyline_id
598481.94,6909026.48,114.26,1244
598482.08,6909026.48,114.25,1245
598481.94,6909026.48,114.26,1245
598481.94,6909026.48,114.26,1246
598481.82,6909026.51,114.55,1246
598481.94,6909026.48,114.26,1247
598481.56,6909026.5,114.25,1247
598481.56,6909026.5,114.25,1248
598481.56,6909026.51,114.16,1248
598481.56,6909026.5,114.25,1249
598481.41,6909026.51,114.23,1249
598481.41,6909026.51,114.23,1250
598481.25,6909026.52,114.22,1250
598480.93,6909026.53,114.24,1251
598480.93,6909026.53,114.33,1251
598480.93,6909026.53,114.33,1252
598481.16,6909026.52,114.38,1252
598481.16,6909026.52,114.38,1253
598481.24,6909026.51,114.38,1253
598481.24,6909026.49,114.38,1253
598481.3,6909026.51,114.39,1253
598481.3,6909026.51,114.39,1254
598481.41,6909026.51,114.23,1254
598481.24,6909026.49,114.38,1255
598481.25,6909026.49,114.22,1255
598480.95,6909026.51,114.11,1256
598480.93,6909026.51,113.69,1256
598480.94,6909026.53,113.69,1256
598480.94,6909026.53,113.61,1256
598480.93,6909026.51,114.19,1257
598480.51,6909026.55,114.21,1257
598480.84,6909026.53,114.34,1258
598480.51,6909026.55,114.21,1258
598480.93,6909026.53,114.24,1259
598480.84,6909026.53,114.34,1259
598480.93,6909026.53,114.33,1260
598480.84,6909026.53,114.34,1260
598480.94,6909026.53,113.61,1261
598481.14,6909026.52,113.58,1261
598481.24,6909026.52,114.05,1262
598481.13,6909026.52,113.58,1262
598481.18,6909026.5,114.08,1263
598481.24,6909026.52,114.14,1263
598481.56,6909026.51,114.16,1264
598481.24,6909026.52,114.14,1264
598481.18,6909026.5,114.08,1265
598480.95,6909026.51,114.11,1265
598481.24,6909026.52,114.05,1266
598481.18,6909026.52,114.07,1266
598481.24,6909026.52,114.05,1267
598481.57,6909026.51,114.14,1267
598480.94,6909026.53,113.61,1268
598481.01,6909026.52,113.28,1268
598481.01,6909026.52,113.28,1269
598481.14,6909026.52,113.58,1269
598480.51,6909026.55,114.21,1270
598480.27,6909026.56,114.16,1270
598480.27,6909026.56,114.16,1271
598480.2,6909026.57,114.32,1271
598480.2,6909026.57,114.32,1272
598480.49,6909026.55,114.38,1272
598480.49,6909026.55,114.38,1273
598480.7,6909026.54,114.36,1273
598480.7,6909026.54,114.36,1274
598480.84,6909026.53,114.34,1274
598479.99,6909026.57,114.39,1275
598480,6909026.57,114.49,1275
598479.99,6909026.57,114.39,1276
598479.99,6909026.57,114.29,1276
598479.99,6909026.57,114.29,1277
598479.52,6909026.59,114.27,1277
598479.56,6909026.59,114.46,1278
598479.67,6909026.58,114.46,1278
598479.87,6909026.57,114.49,1279
598480.15,6909026.56,114.68,1279
598479.67,6909026.58,114.46,1280
598479.87,6909026.57,114.49,1280
598479.56,6909026.59,114.46,1281
598479.37,6909026.59,114.47,1281
598479.52,6909026.59,114.27,1282
598479.21,6909026.6,114.26,1282
598479.37,6909026.59,114.42,1283
598479.19,6909026.6,114.45,1283
598479.19,6909026.6,114.45,1284
598479.21,6909026.6,114.26,1284
598479.87,6909026.57,114.49,1285
598479.51,6909026.59,114.56,1285
598479.51,6909026.59,114.56,1286
598479.5,6909026.59,114.66,1286
598478.85,6909026.59,114.29,1287
598478.65,6909026.63,114.35,1287
598478.65,6909026.63,114.35,1288
598478.64,6909026.63,114.31,1288
598478.64,6909026.63,114.31,1289
598478.71,6909026.62,114.24,1289
598478.87,6909026.59,114.17,1290
598478.86,6909026.62,114.23,1290
598478.86,6909026.62,114.23,1291
598478.85,6909026.59,114.29,1291
598478.71,6909026.6,114.24,1292
598478.86,6909026.62,114.23,1292
598478.86,6909026.57,114.29,1293
598478.86,6909026.56,114.29,1293
598479.11,6909026.61,114.22,1293
598478.87,6909026.59,114.17,1294
598479.11,6909026.61,114.22,1294
598479.11,6909026.61,114.22,1295
598479.21,6909026.6,114.26,1295
598479.21,6909026.61,114.07,1296
598479.21,6909026.6,114.26,1296
598479.21,6909026.61,114.07,1297
598479.45,6909026.59,113.96,1297
598479.81,6909026.58,114.02,1298
598480.27,6909026.56,114.16,1298
598479.81,6909026.58,114.02,1299
598480.4,6909026.55,114.09,1299
598480.4,6909026.55,114.09,1300
598480.95,6909026.51,114.11,1300
598479.81,6909026.58,114.02,1301
598479.65,6909026.56,114.04,1301
598479.65,6909026.59,114.03,1301
598479.52,6909026.59,114.05,1301
598479.65,6909026.56,114.04,1302
598479.94,6909026.57,114.24,1302
598479.94,6909026.57,114.24,1303
598479.99,6909026.57,114.29,1303
598479.52,6909026.59,114.05,1304
598479.39,6909026.6,114.02,1304
598479.39,6909026.6,114.02,1305
598479.21,6909026.61,114.07,1305
598480.18,6909026.56,113.56,1306
598480.11,6909026.56,113.68,1306
598480.93,6909026.51,113.69,1307
598480.58,6909026.54,113.6,1307
598480.58,6909026.54,113.6,1308
598480.18,6909026.56,113.56,1308
598480.18,6909026.56,113.56,1309
598479.81,6909026.57,113.55,1309
598479.62,6909026.56,113.99,1310
598479.81,6909026.58,114.02,1310
598479.62,6909026.56,113.99,1311
598480.11,6909026.56,113.68,1311
598479.62,6909026.54,113.98,1312
598479.74,6909026.58,113.73,1312
598479.73,6909026.55,113.55,1312
598479.81,6909026.57,113.55,1312
598480.18,6909026.56,113.56,1313
598480.48,6909026.55,113.08,1313
598480.93,6909026.53,113.01,1314
598480.48,6909026.55,113.08,1314
598480.48,6909026.55,113.08,1315
598480.11,6909026.56,113.04,1315
598480.11,6909026.56,113.04,1316
598479.71,6909026.58,113.04,1316
598479.71,6909026.58,113.04,1317
598479.74,6909026.58,113.55,1317
598479.73,6909026.55,113.55,1318
598479.73,6909026.56,113.73,1318
598479.73,6909026.55,113.55,1319
598479.81,6909026.57,113.55,1319
598479.71,6909026.58,113.04,1320
598479.32,6909026.6,113,1320
598479.32,6909026.6,113,1321
598478.71,6909026.63,112.95,1321
598478.71,6909026.63,112.95,1322
598478.53,6909026.63,113.76,1322
598478.71,6909026.63,112.95,1323
598478.29,6909026.65,113.02,1323
598478.4,6909026.64,113.48,1324
598478.4,6909026.62,113.48,1324
598478.53,6909026.63,113.76,1324
598478.71,6909026.63,112.95,1325
598478.83,6909026.63,112.56,1325
598478.83,6909026.63,112.56,1326
598478.84,6909026.61,112.15,1326
598479.22,6909026.6,112.17,1327
598479.19,6909026.61,112.59,1327
598479.19,6909026.61,112.59,1328
598479.35,6909026.58,112.59,1328
598479.35,6909026.6,112.59,1328
598479.48,6909026.6,112.59,1328
598479.35,6909026.58,112.59,1329
598479.32,6909026.6,113,1329
598480.93,6909026.53,113.01,1330
598480.47,6909026.53,113.07,1330
598480.83,6909026.53,112.78,1330
598480.7,6909026.54,112.4,1330
598480.7,6909026.54,112.4,1331
598480.54,6909026.55,112.09,1331
598478.53,6909026.63,113.76,1332
598478.46,6909026.63,113.82,1332
598478.37,6909026.63,113.91,1332
598478.14,6909026.64,113.85,1333
598478.36,6909026.61,113.92,1333
598478.64,6909026.63,114.31,1334
598478.63,6909026.63,114.2,1334
598478.65,6909026.63,114.35,1335
598478.49,6909026.63,114.45,1335
598478.49,6909026.63,114.45,1336
598478.23,6909026.64,114.4,1336
598478.23,6909026.64,114.4,1337
598478.63,6909026.63,114.2,1337
598478.23,6909026.64,114.4,1338
598477.97,6909026.65,114.41,1338
598478.23,6909026.62,114.35,1339
598478.23,6909026.64,114.4,1339
598478.23,6909026.62,114.35,1340
598478,6909026.65,114.36,1340
598478,6909026.65,114.36,1341
598477.85,6909026.66,114.35,1341
598477.85,6909026.66,114.35,1342
598477.85,6909026.66,114.41,1342
598477.85,6909026.66,114.41,1343
598477.97,6909026.65,114.41,1343
598477.85,6909026.66,114.41,1344
598477.77,6909026.66,114.4,1344
598477.77,6909026.66,114.4,1345
598477.77,6909026.66,114.34,1345
598477.77,6909026.66,114.34,1346
598477.65,6909026.67,114.32,1346
598477.65,6909026.67,114.32,1347
598477.65,6909026.67,114.37,1347
598477.65,6909026.67,114.37,1348
598477.77,6909026.66,114.4,1348
598476.7,6909026.72,113.03,1349
598476.47,6909026.73,113.07,1349
598476.7,6909026.72,113.03,1350
598476.71,6909026.71,113.37,1350
598476.71,6909026.71,113.37,1351
598476.69,6909026.71,113.59,1351
598476.69,6909026.71,113.59,1352
598476.74,6909026.7,114.02,1352
598476.28,6909026.73,113.39,1353
598476.24,6909026.72,113.61,1353
598476.69,6909026.71,113.59,1354
598476.38,6909026.72,113.6,1354
598476.38,6909026.72,113.6,1355
598476.38,6909026.71,113.6,1355
598476.44,6909026.71,113.72,1355
598476.38,6909026.72,113.6,1356
598476.24,6909026.72,113.61,1356
598476.24,6909026.72,113.61,1357
598476.44,6909026.71,113.72,1357
598476.43,6909026.69,113.72,1358
598476.74,6909026.7,114.02,1358
598477.55,6909026.67,114.32,1359
598477.65,6909026.67,114.32,1359
598477.55,6909026.67,114.32,1360
598477.65,6909026.67,114.37,1360
598478.14,6909026.62,113.85,1361
598477.97,6909026.65,113.95,1361
598477.97,6909026.65,113.95,1362
598478.17,6909026.65,114.08,1362
598477.97,6909026.65,113.95,1363
598477.5,6909026.67,113.99,1363
598478.29,6909026.62,114.14,1364
598478.17,6909026.65,114.08,1364
598478.17,6909026.65,114.08,1365
598478.32,6909026.62,114.04,1365
598478.53,6909026.63,113.76,1366
598478.67,6909026.63,114,1366
598478.32,6909026.62,114.04,1367
598478.53,6909026.63,114.15,1367
598478.45,6909026.61,113.82,1368
598478.53,6909026.63,114.15,1368
598478.53,6909026.63,114.15,1369
598478.63,6909026.63,114.2,1369
598478.4,6909026.64,113.48,1370
598478.07,6909026.65,113.47,1370
598478.11,6909026.65,113.52,1371
598478.29,6909026.65,113.02,1371
598478.29,6909026.62,113.04,1372
598477.85,6909026.67,112.98,1372
598476.43,6909026.69,113.72,1373
598476.09,6909026.73,114.07,1373
598476.24,6909026.72,113.61,1374
598476.43,6909026.69,113.72,1374
598476.7,6909026.72,113.03,1375
598476.69,6909026.69,113.03,1375
598476.69,6909026.69,113.03,1376
598476.75,6909026.71,112.49,1376
598476.75,6909026.71,112.49,1377
598476.95,6909026.69,112.15,1377
598476.47,6909026.73,113.07,1378
598476.49,6909026.72,112.41,1378
598476.49,6909026.72,112.41,1379
598476.37,6909026.73,112.19,1379
598478.28,6909026.65,112.83,1380
598478.32,6909026.65,112.36,1380
598477.67,6909026.68,112.85,1381
598477.71,6909026.67,112.73,1381
598477.71,6909026.67,112.73,1382
598477.86,6909026.67,112.72,1382
598477.25,6909026.67,112.89,1383
598477.33,6909026.69,112.87,1383
598477.33,6909026.69,112.87,1384
598477.54,6909026.68,112.85,1384
598477.54,6909026.68,112.85,1385
598477.67,6909026.68,112.85,1385
598477.68,6909026.68,112.84,1386
598477.78,6909026.67,112.84,1386
598478,6909026.66,112.83,1387
598478.28,6909026.65,112.83,1387
598478.32,6909026.65,112.36,1388
598478.39,6909026.64,112.21,1388
598478.36,6909026.64,112.85,1389
598478.42,6909026.64,112.45,1389
598478.42,6909026.64,112.45,1390
598478.5,6909026.63,112.2,1390
598476.05,6909026.73,113.7,1391
598476.43,6909026.69,113.72,1391
598476.05,6909026.73,113.7,1392
598475.98,6909026.73,113.97,1392
598475.98,6909026.73,113.97,1393
598476.09,6909026.73,114.07,1393
598475.98,6909026.73,113.97,1394
598475.87,6909026.74,114.26,1394
598476.49,6909026.71,114.65,1395
598476.8,6909026.7,114.72,1395
598473.84,6909026.83,113.87,1396
598473.81,6909026.83,113.92,1396
598473.81,6909026.83,113.92,1397
598473.7,6909026.83,114.03,1397
598473.81,6909026.83,113.92,1398
598473.84,6909026.82,113.94,1398
598473.84,6909026.82,113.94,1399
598473.83,6909026.83,114.11,1399
598473.84,6909026.82,113.94,1400
598473.84,6909026.83,113.87,1400
598473.84,6909026.83,113.87,1401
598473.9,6909026.82,113.86,1401
598474,6909026.82,113.97,1402
598473.92,6909026.82,113.99,1402
598473.92,6909026.82,113.99,1403
598473.94,6909026.82,113.92,1403
598474,6909026.82,113.97,1404
598473.94,6909026.82,113.92,1404
598473.94,6909026.82,113.92,1405
598473.9,6909026.82,113.86,1405
598474.07,6909026.79,114.16,1406
598474.1,6909026.81,114.25,1406
598474.07,6909026.79,114.16,1407
598474.16,6909026.81,114.19,1407
598474.16,6909026.79,114.2,1408
598474.16,6909026.81,114.14,1408
598474.16,6909026.81,114.14,1409
598474.07,6909026.79,114.16,1409
598474.16,6909026.81,114.14,1410
598474.27,6909026.81,114.18,1410
598474.16,6909026.81,114.14,1411
598474.23,6909026.81,114.11,1411
598474.23,6909026.81,114.11,1412
598474.27,6909026.81,114.18,1412
598474.23,6909026.81,114.11,1413
598474.39,6909026.8,114.11,1413
598474.18,6909026.81,113.75,1414
598474.22,6909026.81,113.86,1414
598474.22,6909026.81,113.86,1415
598474.03,6909026.82,113.88,1415
598474.03,6909026.82,113.88,1416
598474.01,6909026.82,113.8,1416
598474.01,6909026.82,113.8,1417
598473.98,6909026.83,113.72,1417
598474.01,6909026.82,113.8,1418
598474.18,6909026.81,113.75,1418
598474.18,6909026.81,113.75,1418
598473.88,6909026.82,113.7,1419
598473.89,6909026.82,113.75,1419
598473.89,6909026.82,113.75,1420
598473.98,6909026.83,113.72,1420
598473.89,6909026.82,113.75,1421
598474.01,6909026.82,113.8,1421
598473.89,6909026.82,113.75,1422
598473.85,6909026.82,113.8,1422
598473.85,6909026.82,113.8,1423
598474.01,6909026.82,113.8,1423
598474.03,6909026.82,113.88,1424
598474,6909026.82,113.97,1424
598474.22,6909026.81,113.86,1425
598474.18,6909026.81,113.96,1425
598474.39,6909026.8,114.11,1426
598474.4,6909026.8,114.01,1426
598474.16,6909026.81,114.14,1427
598474.16,6909026.81,114.07,1427
598474.35,6909026.8,113.82,1428
598474.49,6909026.8,113.83,1428
598474.49,6909026.8,113.83,1429
598474.6,6909026.79,113.81,1429
598474.6,6909026.79,113.81,1430
598474.65,6909026.79,113.85,1430
598474.65,6909026.79,113.85,1431
598474.7,6909026.79,113.83,1431
598474.44,6909026.8,113.91,1432
598474.49,6909026.8,113.87,1432
598474.49,6909026.8,113.87,1433
598474.75,6909026.79,113.88,1433
598473.42,6909026.84,114.19,1434
598473.45,6909026.84,114.1,1434
598473.45,6909026.84,114.1,1435
598473.51,6909026.84,113.93,1435
598473.51,6909026.84,113.93,1436
598473.51,6909026.84,113.88,1436
598473.51,6909026.84,113.88,1437
598473.53,6909026.84,113.84,1437
598473.53,6909026.84,113.84,1438
598473.61,6909026.83,113.83,1438
598473.61,6909026.83,113.83,1439
598473.66,6909026.83,113.8,1439
598473.66,6909026.83,113.8,1440
598473.73,6909026.84,113.83,1440
598473.73,6909026.84,113.83,1441
598473.76,6909026.83,113.72,1441
598473.73,6909026.84,113.83,1442
598473.85,6909026.82,113.8,1442
598473.76,6909026.83,113.72,1443
598473.85,6909026.82,113.8,1443
598473.53,6909026.84,113.84,1444
598473.53,6909026.84,113.77,1444
598473.53,6909026.84,113.77,1445
598473.66,6909026.83,113.8,1445
598473.53,6909026.84,113.77,1446
598473.54,6909026.84,113.67,1446
598473.54,6909026.84,113.67,1447
598473.63,6909026.85,113.64,1447
598473.63,6909026.85,113.64,1448
598473.76,6909026.83,113.72,1448
598473.63,6909026.85,113.64,1449
598473.74,6909026.84,113.59,1449
598474.7,6909026.79,114.18,1450
598474.71,6909026.79,114.36,1450
598474.71,6909026.79,114.36,1451
598474.94,6909026.78,114.11,1451
598474.71,6909026.79,114.36,1452
598474.6,6909026.79,114.43,1452
598474.6,6909026.79,114.43,1453
598474.52,6909026.8,114.48,1453
598474.52,6909026.8,114.48,1454
598474.64,6909026.79,114.5,1454
598474.64,6909026.79,114.5,1455
598474.71,6909026.79,114.36,1455
598474.64,6909026.79,114.5,1456
598474.75,6909026.79,114.49,1456
598474.52,6909026.8,114.48,1457
598474.3,6909026.8,114.53,1457
598474.3,6909026.8,114.42,1458
598474.39,6909026.8,114.44,1458
598474.18,6909026.79,114.55,1459
598474.3,6909026.8,114.53,1459
598474.18,6909026.79,114.55,1460
598473.97,6909026.82,114.56,1460
598473.97,6909026.82,114.56,1461
598473.83,6909026.82,114.59,1461
598473.83,6909026.82,114.59,1462
598473.77,6909026.83,114.59,1462
598473.77,6909026.83,114.59,1463
598473.64,6909026.83,114.61,1463
598473.83,6909026.82,114.59,1464
598473.84,6909026.82,114.53,1464
598474.69,6909026.79,114.24,1465
598474.6,6909026.79,114.24,1465
598474.69,6909026.79,114.24,1466
598474.7,6909026.79,114.18,1466
598474.69,6909026.79,114.24,1467
598474.71,6909026.79,114.36,1467
598474.6,6909026.79,114.24,1468
598474.6,6909026.79,114.43,1468
598474.6,6909026.79,114.24,1469
598474.54,6909026.8,114.17,1469
598474.42,6909026.8,114.25,1470
598474.51,6909026.79,114.29,1470
598474.51,6909026.79,114.29,1471
598474.71,6909026.79,114.36,1471
598474.94,6909026.78,114.11,1472
598474.95,6909026.78,114.18,1472
598474.83,6909026.78,114.15,1473
598474.95,6909026.78,114.18,1473
598474.95,6909026.78,114.18,1474
598475.04,6909026.78,114.22,1474
598475.04,6909026.78,114.22,1475
598475.01,6909026.78,114.28,1475
598475.01,6909026.78,114.28,1476
598475.11,6909026.77,114.19,1476
598475.01,6909026.78,114.28,1477
598474.91,6909026.78,114.34,1477
598474.95,6909026.78,114.18,1478
598474.91,6909026.78,114.34,1478
598474.91,6909026.78,114.34,1479
598474.86,6909026.78,114.5,1479
598474.64,6909026.79,114.5,1480
598474.75,6909026.79,114.49,1480
598474.75,6909026.79,114.49,1481
598474.86,6909026.78,114.5,1481
598474.86,6909026.78,114.5,1482
598475.02,6909026.77,114.48,1482
598475.02,6909026.77,114.48,1483
598475.19,6909026.77,114.47,1483
598475.02,6909026.77,114.48,1484
598475.14,6909026.77,114.44,1484
598475.02,6909026.77,114.48,1485
598475.07,6909026.77,114.53,1485
598475.07,6909026.77,114.53,1486
598475.16,6909026.77,114.54,1486
598475.14,6909026.77,114.44,1487
598475.18,6909026.77,114.4,1487
598475.18,6909026.77,114.4,1488
598475.22,6909026.77,114.28,1488
598475.18,6909026.77,114.4,1489
598475.16,6909026.77,114.26,1489
598475.16,6909026.77,114.26,1490
598475.11,6909026.77,114.19,1490
598475.16,6909026.77,114.26,1491
598475.24,6909026.77,114.13,1491
598472.53,6909026.88,114.01,1492
598472.76,6909026.87,114.03,1492
598472.76,6909026.87,114.03,1493
598472.92,6909026.86,114.09,1493
598472.76,6909026.87,114.03,1494
598472.93,6909026.86,114.03,1494
598472.92,6909026.86,114.09,1495
598472.93,6909026.86,114.03,1495
598472.93,6909026.86,114.03,1496
598472.95,6909026.86,113.95,1496
598472.95,6909026.86,113.95,1497
598472.89,6909026.87,113.93,1497
598472.89,6909026.87,113.93,1498
598472.71,6909026.87,113.8,1498
598472.71,6909026.87,113.8,1499
598472.49,6909026.88,113.76,1499
598472.73,6909026.87,113.64,1500
598472.98,6909026.86,113.83,1500
598472.98,6909026.86,113.83,1501
598472.95,6909026.86,113.95,1501
598472.98,6909026.86,113.83,1502
598473.04,6909026.86,113.7,1502
598473.04,6909026.86,113.7,1503
598472.73,6909026.87,113.64,1503
598473.04,6909026.86,113.7,1504
598473.33,6909026.85,113.71,1504
598473.33,6909026.85,113.71,1505
598473.54,6909026.84,113.67,1505
598473.54,6909026.84,113.67,1506
598473.4,6909026.84,113.79,1506
598473.4,6909026.84,113.79,1507
598473.53,6909026.84,113.77,1507
598473.4,6909026.84,113.79,1508
598473.33,6909026.85,113.86,1508
598473.33,6909026.85,113.86,1509
598473.51,6909026.84,113.88,1509
598473.33,6909026.85,113.86,1510
598473.25,6909026.85,114.14,1510
